absolute_magnitude_h,estimated_diameter_min_km,is_sentry_object,is_potentially_hazardous,relative_velocity_km_per_second,miss_distance_astronomical,orbiting_body,n_approaches,min_miss_distance_au,max_velocity_km_s,semi_major_axis,eccentricity,inclination,perihelion_distance,aphelion_distance,orbital_period,perihelion_argument,orbit_uncertainty,minimum_orbit_intersection,data_arc_in_days,orbit_class_type,diameter_mean_km,diameter_uncertainty,perihelion_to_aphelion_ratio,threat_ratio,velocity_distance_ratio,observation_reliability
23.1,0.063760979,0,0,19.673463712,0.0399152143,EARTH,1,0.0399152143,19.673463712,2.377303806580569,0.7073337103012934,1.126838932538618,0.6957566845585468,4.058850928602593,1338.830062308094,238.1703980844892,8.0,0.00591098,16.0,APO,0.10316743115,0.07881290430000001,0.17141715643104102,0.057295019698665815,492.88132500393465,0.5
21.5,0.1332155667,0,0,9.9644090722,0.1996604666,EARTH,1,0.1996604666,9.9644090722,2.309626866703802,0.5007336637116654,16.07381064840268,1.153118943932313,3.466134789475291,1282.068297092257,325.8832666485904,0.0,0.204741,5149.0,AMO,0.21554731475,0.16466349609999997,0.33268150662625384,0.9498656953229337,49.906770438249595,0.0
26.09,0.0160899605,1,0,23.2420164415,0.4049779807,EARTH,11,0.0061959201,24.905759167,1.743337717188974,0.5063425993970649,0.3109620341481244,0.8606115658405636,2.626063868537384,840.7574343571729,268.2546749144338,7.0,0.00305568,19.0,APO,0.0260341029,0.019888284800000003,0.3277192059764681,0.11737220259661799,57.39081517796703,0.3684210526315789
18.93,0.4350658314,0,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.578944959395614,0.5066032442086055,25.9294904573053,1.272443076330366,3.885446842460862,1512.730408181597,81.0363465493619,0.0,0.515056,4244.0,AMO,0.7039513025499999,0.5377709423,0.32748950839447327,0.7316642474191839,68.06327340734398,0.0
24.8,0.0291443905,0,0,5.7242333004,0.0861656505,EARTH,5,0.0861656505,19.8206637606,0.9874439148238892,0.2171054917549581,5.828913146369255,0.7730644181156078,1.201823411532171,358.3992428942872,28.99401716188784,8.0,0.0732977,1.0,ATE,0.04715661435,0.0360244477,0.6432429346088786,1.554346108394866,66.43289138053916,8.0
25.4,0.022108281,0,0,6.3679436172,0.4462556167,EARTH,2,0.0726900651,6.3679436172,1.337885206011131,0.2112749199180781,10.02351787892133,1.055223616251548,1.620546795770714,565.231951916708,167.7713074668898,8.0,0.0720898,9.0,AMO,0.035771950149999995,0.027327338299999997,0.6511528201502478,2.0152605518488906,14.269722058156,0.8888888888888888
20.54,0.2072788434,0,0,7.6791475351,0.0874145513,EARTH,22,0.0874145513,18.0849986512,1.737349604068471,0.3967459157899325,8.08878462214534,1.048063244355049,2.426635963781893,836.429335855972,129.7684221895284,0.0,0.0861632,2787.0,AMO,0.33538421375,0.25621074070000005,0.43189965862108576,0.2569089315104951,87.8474741435869,0.0
20.5,0.2111324448,0,0,20.0205957709,0.4721963639,EARTH,31,0.111167476,20.0205957709,1.621315810875277,0.3644660263023982,11.79769547701998,1.030401279904314,2.21223034184624,754.0494955307408,234.8934132995336,1.0,0.111149,801.0,AMO,0.3416194718,0.26097405399999996,0.46577486096876414,0.3253590886208963,42.39887746179233,0.0012484394506866417
25.7,0.0192555078,1,0,21.7955568392,0.0116245831,EARTH,2,0.0116245831,29.5654183144,1.855590193861458,0.7039487433534154,4.38997945977721,0.549349808713764,3.161830579009151,923.2547060038041,81.19230180310781,9.0,0.0061591,1.0,APO,0.031156066099999997,0.0238011166,0.17374422663908778,0.1976854195979511,1874.9538501040952,9.0
24.3,0.0366906138,0,0,11.3761329067,0.0433306053,EARTH,1,0.0433306053,11.3761329067,1.998708032835796,0.4861312167040842,17.12118219265414,1.027073664997104,2.970342400674489,1032.10162951128,8.306396659239809,8.0,0.04331,11.0,AMO,0.05936666015,0.045352092700000006,0.3457761855211984,0.7295340497607562,262.5426722737243,0.7272727272727273
19.08,0.4060270583,0,1,22.3533950517,0.1231969361,EARTH,2,0.1230858243,22.3533950517,2.663412506506524,0.6562390739450417,28.66218786817622,0.9155771497030406,4.411247863310008,1587.654793442651,35.88027727043387,0.0,0.00415668,4913.0,APO,0.65696558065,0.5018770447,0.20755513588756527,0.006327089458609676,181.44440729885977,0.0
22.3,0.0921626549,0,0,29.2434904111,0.1908151067,EARTH,2,0.1509257848,29.2434904111,2.424285672639189,0.7789794874366268,1.940763602463316,0.5358168619667554,4.312754483311622,1378.713788976296,230.8951614847408,7.0,0.0198953,29.0,APO,0.14912230804999999,0.1139193063,0.1242400567989948,0.13341598758871948,153.25563534692614,0.2413793103448276
23.1,0.063760979,0,0,5.014226067,0.1747633183,EARTH,15,0.1666911136,5.8434283566,1.747027932385015,0.3431539610939162,8.0757416951641,1.147528377245383,2.346527487524647,843.4283601603287,170.9617532654596,5.0,0.159623,64.0,AMO,0.10316743115,0.07881290430000001,0.4890325740253362,1.547222783592591,28.69152471912065,0.078125
22.13,0.099667824,0,0,2.6723971256,0.3698196162,EARTH,17,0.2307296065,4.1256514711,2.041898532031245,0.4054568944312664,6.159676170626311,1.213996694490095,2.869800369572395,1065.736063740128,40.91355009674832,1.0,0.23165,1172.0,AMO,0.16126592680000001,0.12319620560000001,0.423024788539902,1.4364472681652674,7.226217887140839,0.0008532423208191126
25.6,0.0201629919,0,0,17.2314675044,0.2322281986,EARTH,3,0.0666832077,17.2314675044,1.111916028961221,0.3002649016456579,12.44771521251328,0.7780466718869494,1.445785386035493,428.2589158363795,284.7788521733829,9.0,0.0442024,1.0,APO,0.03262440625,0.0249228287,0.5381481092573783,1.3548874931631898,74.20058204938425,9.0
21.6,0.1272198785,0,0,18.9021339694,0.4571420054,EARTH,11,0.1545300668,19.171230479,2.126859087952987,0.4944165210991643,13.95194604444091,1.07530481681913,3.178413359086845,1132.938936629379,141.14969388428,6.0,0.134884,56.0,AMO,0.2058460875,0.157252418,0.3383149689277873,0.655266279957835,41.34849509806171,0.10714285714285714
21.7,0.1214940408,0,0,10.8995976463,0.2246608467,EARTH,61,0.0653275142,29.1874183435,1.421570353371889,0.5000424379924322,3.802578785770993,0.7107248480940462,2.132415858649732,619.0859721982498,161.2376306484241,0.0,0.0605448,6219.0,APO,0.19658148744999998,0.1501748933,0.3332956117406126,0.3079883095065064,48.51578637934511,0.0
22.83,0.0722029558,0,0,13.3921460109,0.403427132,EARTH,3,0.201394158,15.6558845638,1.368727023035864,0.3580936416094275,26.95608903820055,0.8785945789877205,1.858859467084007,584.8893174954388,275.9881400504181,8.0,0.107201,14.0,APO,0.11682683655,0.0892477615,0.47265250254015806,0.9176059471071932,33.19594778989728,0.5714285714285714
25.5,0.0211132445,0,0,5.1658224991,0.0406721605,EARTH,3,0.0406721605,19.1273929144,1.536990675790627,0.337645565504118,3.66992872380768,1.018032589888744,2.055948761692509,695.9936481707324,12.83062841694337,7.0,0.028369,19.0,AMO,0.0341619472,0.0260974054,0.49516437805126706,0.8304269025976364,127.01126361605502,0.3684210526315789
24.7,0.0305179233,0,0,1.1425624073,0.1774503314,EARTH,1,0.1774503314,1.1425624073,1.452123141093449,0.201724342843357,2.258473964115043,1.159194554728742,1.745051727458157,639.151182116947,23.78857773249617,7.0,0.171339,16.0,AMO,0.0493790371,0.037722227600000005,0.6642751824997333,3.4698732511331207,6.4387730261517,0.4375
25.8,0.0183888672,0,0,3.875302728,0.0897261198,EARTH,1,0.0897261198,3.875302728,1.152042539423479,0.06937358415399869,7.349357091315482,1.072121219365798,1.23196385948116,451.6491534763558,347.6723167313664,8.0,0.0868016,9.0,AMO,0.02975381215,0.0227298899,0.8702537912251099,2.917327015523287,43.19035233706829,0.8888888888888888
27.2,0.0096506147,0,0,12.9722800766,0.0092731237,EARTH,1,0.0092731237,12.9722800766,1.204127068424268,0.4373605631145417,0.6203035100133794,0.677489375716768,1.730764761131768,482.6217675191305,28.35684778389131,9.0,0.00925908,2.0,APO,0.0156150226,0.0119288158,0.39143931684497063,0.5929597565872239,1398.9115745970262,4.5
26.4,0.0139493823,0,0,6.5846872232,0.4626431779,EARTH,16,0.0303934059,15.27102588,1.33882173870869,0.2413581265484549,2.665760954999425,1.015686232071616,1.661957245345764,565.8255575919815,196.4604172624347,7.0,0.0283298,10.0,APO,0.0225705747,0.0172423848,0.611138604748106,1.2551652041008952,14.232755474940292,0.7
27.7,0.0076657557,1,0,11.0329913154,0.1422054154,EARTH,15,0.0074639247,19.6194393376,1.266081533643088,0.2781334196730993,0.492513247185675,0.9139419471059734,1.618221120180202,520.3444641684295,349.0289417784186,7.0,0.0063214,2.0,APO,0.012403453299999999,0.0094753952,0.5647818680083713,0.5096483896142053,77.58488862302497,3.5
25.7,0.0192555078,0,0,6.4497034766,0.070835717,EARTH,32,0.070835717,15.987377308,1.265318083812762,0.1924008168024558,10.80717203222852,1.021869850972268,1.508766316653255,519.8738819156835,137.0634332708846,6.0,0.071277,29.0,AMO,0.031156066099999997,0.0238011166,0.677288351213314,2.2877406849512365,91.05157327058608,0.20689655172413793
21.84,0.1139081967,0,1,24.0219421777,0.4742643783,EARTH,28,0.0473118029,24.0219421777,1.801373044479358,0.4795921151589517,8.637834929510122,0.937448735887182,2.665297353071533,883.0878640599187,41.52173294295335,0.0,0.0129836,4504.0,APO,0.1843073339,0.14079827439999998,0.3517238835685071,0.07044537905932999,50.65095182523853,0.0
20.5,0.2111324448,0,0,3.716433965,0.3061187215,EARTH,11,0.2591490084,4.0269604449,2.420988546887839,0.4887512804633952,6.848791170209917,1.237727294609193,3.604249799166485,1375.902086446957,94.15607372029231,2.0,0.261033,1656.0,AMO,0.3416194718,0.26097405399999996,0.34340774462841855,0.76410457116104,12.140498780307363,0.0012077294685990338
20.34,0.2272767323,0,0,8.4438179306,0.1216441894,EARTH,5,0.106063508,8.4438179306,2.214467034119303,0.5058861686181102,10.26457474086323,1.094198790697579,3.334735277541028,1203.655642664588,340.0323342876742,0.0,0.105702,4682.0,AMO,0.3677414777,0.28092949079999996,0.32812163474170003,0.2874356209723797,69.41406714326791,0.0
25.4,0.022108281,0,0,4.4965986543,0.1245187013,EARTH,1,0.1245187013,4.4965986543,2.029166276587463,0.4572795641778654,4.037759753053839,1.101270005985126,2.9570625471898,1055.783525327933,150.7921890280052,9.0,0.121323,10.0,AMO,0.035771950149999995,0.027327338299999997,0.3724202611242367,3.391567960126994,36.111833863946664,0.9
27.1,0.0101054342,0,0,17.1530680579,0.2553082429,EARTH,34,0.0050260793,23.497680483,1.43540380309259,0.3996472439981619,5.944558094732804,0.861748629162156,2.009058977023024,628.1445061352271,235.6381162775862,5.0,0.00206384,2.0,APO,0.01635093595,0.0124910035,0.4289314743955774,0.12622152067080905,67.18571975217648,2.5
26.6,0.0127219879,0,0,9.3736882762,0.0236876541,EARTH,1,0.0236876541,9.3736882762,2.12566348149415,0.5425637371891039,4.99096804283541,0.9723555589682822,3.278971404020017,1131.983754356029,31.06727147536837,8.0,0.0154971,3.0,APO,0.0205846088,0.015725241799999998,0.2965428602933758,0.7528488955301399,395.72041353812233,2.6666666666666665
26.27,0.0148099972,0,0,12.7830022433,0.1902393553,EARTH,12,0.006496954,19.7161147955,2.176236252389726,0.6492784931266702,1.22138337116999,0.7632528577504928,3.589219647028959,1172.620514779764,255.646541393061,0.0,0.00377438,4750.0,APO,0.02396307885,0.018306163299999997,0.21265147659109943,0.15750814090402243,67.19431015281621,0.0
25.9,0.0175612318,0,0,23.9178308442,0.2716124317,EARTH,7,0.0086181708,26.8749784395,1.50498167000502,0.5396808816202304,4.707708389790813,0.6927718355144243,2.317191504495617,674.3653424275453,87.3505646053539,7.0,0.0078821,5.0,APO,0.02841467,0.0217068764,0.29897047100784185,0.27739544397313076,88.05867498221733,1.4
18.04,0.6554732558,0,0,1.5551262331,0.487724344,EARTH,5,0.4436839886,4.4611264911,3.185225096822484,0.5995996474185369,9.699016314832306,1.275365251819048,5.095084941825921,2076.388525726295,76.16471879356128,0.0,0.338384,6408.0,AMO,1.0605780066500001,0.8102095017,0.25031285373664375,0.31905621074383606,3.1885351884342277,0.0
20.7,0.1925550782,0,0,16.7728682341,0.1021579579,EARTH,24,0.0606119868,26.9082904051,2.031868836882646,0.5766034613920288,14.46790339469776,0.8602862324415169,3.203451441323775,1057.893457260333,69.16907128605501,0.0,0.0637271,1327.0,APO,0.31156066120000003,0.238011166,0.2685497964301957,0.20454154819979561,164.1856256613759,0.0
23.6,0.0506471459,0,0,8.4839263503,0.2754635137,EARTH,56,0.0631130474,20.698107273,0.8918035518321356,0.1816809229259805,4.09599694103447,0.7297798594666057,1.053827244197665,307.6112563259396,148.8018800275236,7.0,0.0122183,37.0,ATE,0.0819488035,0.06260331520000001,0.6925042633740468,0.1490967467267536,30.798729880210633,0.1891891891891892
24.9,0.0278326768,0,0,8.6142490783,0.0386412542,EARTH,3,0.0386412542,11.0598118784,1.249978818911312,0.3045748376093364,7.729010499886501,0.8692667231262887,1.630690914696335,510.4490591790526,280.3477433190955,7.0,0.0380913,3.0,APO,0.04503421705,0.0344030805,0.5330665151146453,0.8458301819194168,222.92881679549623,2.3333333333333335
24.2,0.0384197891,0,0,8.7955932175,0.0740903564,EARTH,1,0.0740903564,8.7955932175,1.946637493017111,0.4597914644674749,12.64792597915717,1.05159018931548,2.841684796718742,992.0328477987242,342.4861914889399,7.0,0.0742646,27.0,AMO,0.06216452459999999,0.047489471,0.37005870268572294,1.1946459894587533,118.71441365478437,0.25925925925925924
22.34,0.0904804968,0,0,14.6048829511,0.2696101389,EARTH,138,0.1245333661,22.2408115336,0.9480091518441836,0.246963850589727,8.752980500863288,0.7138851613104429,1.182133142377924,337.1453869659175,357.1110723856729,1.0,0.125776,4043.0,ATE,0.14640051915000002,0.1118400447,0.6038957336687344,0.8591226365196942,54.17037731105891,0.0002473410833539451
19.8,0.2914439045,0,0,19.111843646,0.4128587455,EARTH,36,0.0698877264,19.7874403757,1.34437880932346,0.2157782109448605,24.10022712048959,1.054291155015462,1.634466463631458,569.3520836135531,331.4087984166351,0.0,0.0682598,8265.0,AMO,0.47156614335,0.3602444777,0.6450368841909656,0.1447512739466053,46.29148311453172,0.0
21.28,0.1474195145,0,0,14.9197383122,0.111574527,EARTH,26,0.111574527,17.5959648453,0.9598324003264967,0.1479828613246236,29.77643471776905,0.8177936553341002,1.101871145318893,343.4721557299214,0.03821849643465977,1.0,0.109471,5125.0,ATE,0.23852978505,0.1822205411,0.7421862881230293,0.45894058881180383,133.7199333338872,0.0001951219512195122
24.0,0.0421264611,0,0,20.7684932709,0.1421337104,EARTH,36,0.0124787062,37.8574874849,2.132159809765564,0.7656230626503089,1.347662882346331,0.4997290861529529,3.764590533378175,1137.176970821138,124.7312210003927,3.0,0.0104141,11.0,APO,0.06816204584999999,0.0520711695,0.13274460574720684,0.1527844399347647,146.11940554040441,0.2727272727272727
27.8,0.0073207399,1,0,16.7810228545,0.0067568565,EARTH,28,0.0007319942,31.7881377136,1.458809965058469,0.5736122890815842,2.83664611680144,0.6220186416662549,2.295601288450684,643.5710633094279,269.5122489157116,7.0,0.000532037,5.0,APO,0.01184520595,0.009048932099999999,0.2709610962477109,0.04491580832328204,2483.55472023122,1.4
24.1,0.040230458,0,0,19.7085961767,0.2275572531,EARTH,9,0.0331097759,24.8411724971,1.134640884673423,0.3906299585338333,9.308276465829234,0.6914161629426522,1.577865606404195,441.4546234367965,283.0890202335791,8.0,0.0224648,11.0,APO,0.0650942484,0.049727580800000004,0.4381971190298796,0.3451119039266763,86.60939569365895,0.7272727272727273
25.8,0.0183888672,1,0,13.8486231248,0.0184367421,EARTH,1,0.0184367421,13.8486231248,2.831479916712864,0.6672140393960552,14.62578783826196,0.9422767640140682,4.720683069411661,1740.278101086083,326.5661530790273,9.0,0.0153203,2.0,APO,0.02975381215,0.0227298899,0.19960602102684777,0.5149020879329576,751.1426395013683,4.5
23.9,0.04411182,0,0,10.0559663589,0.4899380099,EARTH,2,0.0874049236,13.6796309784,1.653043789595072,0.455586536481494,19.58262165366072,0.8999392948412098,2.406148284348935,776.291738531783,241.3922518917881,9.0,0.0604533,3.0,APO,0.07137442405,0.05452520809999999,0.3740165561262235,0.8469882707235661,20.52497694749688,3.0
24.0,0.0421264611,0,0,5.9982416482,0.499294803,EARTH,2,0.1598111958,5.9982416482,1.469440021621165,0.2219842851359762,3.995817263406834,1.143247428871397,1.795632614370932,650.6182227922112,156.8002946637833,7.0,0.158277,19.0,AMO,0.06816204584999999,0.0520711695,0.6366822587881728,2.3220693866541278,12.013426961706228,0.3684210526315789
24.4,0.0350392641,0,0,8.9763596947,0.149375028,EARTH,1,0.149375028,8.9763596947,1.447686517483947,0.2773247335490386,15.92135636565254,1.046207239760176,1.849165795207719,636.2242545301339,122.9604172580336,9.0,0.142669,1.0,AMO,0.05669472025,0.0433109123,0.565772545907737,2.516442437159746,60.09277330277722,9.0
24.7,0.0305179233,0,0,5.2510823885,0.3989977901,EARTH,59,0.0696418414,10.6583879378,1.301075154287191,0.1833765552955398,7.5025635222542,1.062488474313393,1.53966183426099,542.0657931604953,9.490505769743223,5.0,0.0692844,78.0,AMO,0.0493790371,0.037722227600000005,0.6900791139135877,1.4031136301764782,13.16068038167312,0.0641025641025641
23.4,0.0555334912,0,0,19.653195246,0.1607423959,EARTH,1,0.1607423959,19.653195246,1.459888330308105,0.2132174503487483,37.79435364483442,1.14861466272592,1.771161997890291,644.2847953134744,171.756308815354,9.0,0.160739,4.0,AMO,0.08985507625,0.06864317010000001,0.6485090940829158,1.7888694407512675,122.26516306392817,2.25
26.0,0.0167708462,0,0,5.6595274646,0.0322191922,EARTH,14,0.0303964882,16.253461862,1.093558153032521,0.09262764945566564,9.544954937904695,0.9922644317740397,1.194851874291003,417.6968990420604,229.2907504907888,7.0,0.0295047,4.0,APO,0.0271357992,0.020729906,0.8304497428711204,1.0872979926826698,175.65702546074385,1.75
22.67,0.0777239702,0,0,14.6624025021,0.3949866277,EARTH,10,0.1191229941,14.79985065,2.274881308563861,0.513228769742334,2.912243280073876,1.1073467732598,3.442415843867922,1253.246615443275,241.5535960736925,5.0,0.119091,106.0,AMO,0.12576002555000002,0.0960721107,0.3216772242180879,0.9469702274563508,37.12126303484983,0.04716981132075472
21.7,0.1214940408,0,1,17.4560676703,0.0825706488,EARTH,14,0.055769393,28.9456286879,1.150359233813904,0.3728479939969274,29.69159473693877,0.7214501011105474,1.57926836651726,450.6596252108783,262.1920640790411,7.0,0.0438653,22.0,APO,0.19658148744999998,0.1501748933,0.45682552529153225,0.2231405437460485,211.40766027625065,0.3181818181818182
24.59,0.0321036917,0,0,11.0209613912,0.1445075656,EARTH,33,0.023830319,20.1675909292,1.107814201113229,0.4747161777398446,1.573207464118795,0.5819168779148375,1.63371152431162,425.8913495139954,165.5079093218837,0.0,0.0233399,5128.0,APO,0.0519448644,0.039682345400000006,0.35619316461639927,0.449320645449601,76.26563595781728,0.0
24.6,0.0319561887,0,0,15.5599371107,0.0342171888,EARTH,1,0.0342171888,15.5599371107,1.961071741893903,0.5914779845933634,0.9311951700877275,0.8011409803555005,3.121002503432305,1003.087109727349,320.1526479442176,8.0,0.0068988,6.0,APO,0.05170619945,0.039500021499999996,0.25669347572597273,0.13342307254028898,454.7403704508887,1.3333333333333333
22.0,0.1058168859,0,1,29.4555319477,0.4250464023,EARTH,141,0.0236057366,32.1665857861,0.6937698406514899,0.5766489540501006,11.17111295037374,0.2937081876883033,1.093831493614677,211.0675900673344,149.2813589508425,1.0,0.0254092,3983.0,ATE,0.171215318,0.13079686419999997,0.2685131936709144,0.1484049458705558,69.29956773733642,0.00025106703489831785
22.71,0.0763053479,0,0,7.5323406932,0.1698051173,EARTH,53,0.1216271253,11.6840038387,0.9574096827417565,0.2232859927783454,9.508932835594983,0.7436335112351627,1.17118585424835,342.1725371029806,200.1632922139318,0.0,0.112085,5099.0,ATE,0.12346464639999999,0.09431859699999999,0.6349406531317917,0.907830729428955,44.35873790477338,0.0
24.0,0.0421264611,0,0,23.0602690823,0.4975178035,EARTH,7,0.0205744649,23.0602690823,2.511575865091921,0.5913767070622434,2.798142939402277,1.026288400456855,3.996863329726986,1453.844234350038,7.654444975606737,6.0,0.0358411,52.0,AMO,0.06816204584999999,0.0520711695,0.25677345352885955,0.5258219519829744,46.350640962137945,0.11538461538461539
26.2,0.0152951935,0,0,7.9671433415,0.0221120661,EARTH,57,0.0151800785,20.640805939,1.052194373571938,0.1719816257076345,12.88109150823502,0.8712362746446102,1.233152472499266,394.2233912709127,274.6527711533542,6.0,0.013515,3.0,APO,0.024748143,0.018905899000000004,0.7065113958526559,0.5461015802276559,360.3075038519354,2.0
24.38,0.0353634784,0,0,21.2689617863,0.3992580817,EARTH,4,0.0362143946,22.2617673075,2.044924850820103,0.5257580113761007,3.243736661507196,0.9697892278393563,3.120060473800849,1068.106248968242,238.8914187829311,7.0,0.0323764,21.0,APO,0.05721931005,0.0437116633,0.3108238561344171,0.5658299614537208,53.27121168277657,0.3333333333333333
23.7,0.0483676488,0,0,12.3360490768,0.24125624,EARTH,3,0.0612615354,17.0691928562,2.057384678747985,0.498195071892522,5.935370329596877,1.032405770808559,3.082363586687411,1077.883140090195,343.047243388272,6.0,0.050774,33.0,AMO,0.07826049975,0.059785701899999995,0.3349396467267758,0.6487819546539504,51.13255962540077,0.18181818181818182
24.8,0.0291443905,0,0,29.1658581676,0.4093939153,EARTH,163,0.0076076405,31.8575874959,0.8866263449817251,0.4856960152245341,17.19749779099593,0.455995462231008,1.317257227732442,304.9364741088665,311.9907768659358,0.0,0.00548907,3653.0,ATE,0.04715661435,0.0360244477,0.34617040061034204,0.11640085013864021,71.24155264063349,0.0
26.3,0.0146067964,0,0,14.4863730887,0.2209487826,EARTH,13,0.0047949968,22.4508265046,1.247668546821621,0.3042576216016669,7.538770091460177,0.8680558822184667,1.627281211424775,509.034557833337,243.2382640302798,7.0,0.00186035,3.0,APO,0.023634293049999998,0.0180549933,0.5334393810510696,0.07871401086820323,65.56439423758111,2.3333333333333335
21.21,0.152249185,0,0,14.7099278886,0.3364418737,EARTH,77,0.0812681705,29.8538104776,1.348479407860029,0.5158351687113713,6.441479688284085,0.652886305002741,2.044072510717317,571.9590092482291,138.8225374865776,0.0,0.0812321,4050.0,APO,0.24634435615,0.18819034229999998,0.3194046696384692,0.32975019712056025,43.7220484086253,0.0
21.8,0.1160259082,0,0,7.3018510231,0.1993907185,EARTH,3,0.1968837338,7.3018510231,1.510791065401894,0.2350706338166802,13.89885146132358,1.155648452093293,1.865933678710495,678.2737951455586,335.5430124731835,0.0,0.179881,4809.0,AMO,0.18773386305,0.14341590969999998,0.6193405828292546,0.9581702367254409,36.620817047208746,0.0
25.3,0.0231502122,0,0,11.3471961846,0.1681035,EARTH,3,0.0356489958,11.3471961846,1.940174753203764,0.4808443090198024,3.179292227329853,1.007252764621834,2.873096741785693,987.0967007257749,179.2239418294458,7.0,0.0115684,8.0,APO,0.0374578302,0.028615236000000002,0.3505808732342943,0.30883796360420257,67.50124884133882,0.875
21.3,0.1460679643,0,0,0.2092669952,0.446660213,EARTH,17,0.2074608443,2.7777937719,2.052164264839533,0.4094958669942331,1.447578227526668,1.211811479994486,2.892517049684581,1073.783207884367,67.74386974362841,1.0,0.211264,1229.0,AMO,0.23634293085000002,0.18054993310000003,0.4189470482556463,0.893887535540816,0.4685149675509603,0.0008136696501220504
22.69,0.0770113926,0,0,18.1868906704,0.4450605919,EARTH,89,0.0248967492,19.4016079094,1.084084165226839,0.165971119657873,9.537505970245636,0.9041575025207702,1.264010827932909,412.2806273574191,260.0135945975524,0.0,0.0110592,6295.0,APO,0.1246070507,0.09519131619999999,0.7153083522230405,0.08875260218320856,40.863853150328765,0.0
21.8,0.1160259082,0,0,2.3215580917,1.6092057553,JUPTR,9,0.0749101046,13.0652824529,2.300778968444559,0.4694274797771765,7.385293267951919,1.220730095763298,3.38082784112582,1274.708186845485,133.2097639730298,0.0,0.243676,5112.0,AMO,0.18773386305,0.14341590969999998,0.36107431467341244,1.2979863943624315,1.442673246757807,0.0
23.07,0.0646479826,0,0,27.2785147041,0.3777928756,EARTH,41,0.0406859534,30.7272073831,1.115988975795878,0.5041988702417891,6.479190196724531,0.5533085949973051,1.678669356594451,430.6141370452262,52.56918528181431,7.0,0.0361097,19.0,APO,0.10460263310000001,0.079909301,0.3296114227758425,0.3452083272653296,72.20494738228462,0.3684210526315789
26.3,0.0146067964,0,0,12.0414320466,0.3434768295,EARTH,16,0.0581162125,13.4644172704,1.444068522325111,0.2754994827268158,3.042207549213639,1.046228391402466,1.841908653247756,633.8407093332016,357.3735391427507,7.0,0.05731,29.0,AMO,0.023634293049999998,0.0180549933,0.5680131800009179,2.4248662686358626,35.05747990083855,0.2413793103448276
26.4,0.0139493823,0,0,23.4326957042,0.4751846842,EARTH,11,0.0217656528,23.4326957042,1.610813088799962,0.4404411353130404,6.91151902485052,0.9013447431918015,2.320281434408123,746.7343881337872,123.9684907534618,8.0,0.0212659,5.0,APO,0.0225705747,0.0172423848,0.3884635414590231,0.9421957696097123,49.31281769666094,1.6
23.73,0.0477040198,0,0,6.0303665381,0.1669560953,EARTH,1,0.1669560953,6.0303665381,2.036018813383724,0.4391250102581912,8.552056893797804,1.141952031070726,2.930085595696722,1061.13614240293,177.2431896995783,7.0,0.151292,16.0,AMO,0.07718672545,0.058965411300000006,0.3897333350083209,1.9600779683030332,36.11947516659489,0.4375
23.0,0.0667659413,0,0,26.5492171471,0.2255606165,EARTH,6,0.0359582678,31.9527397209,1.597598776974385,0.6417653088350604,10.37780700937125,0.5723153044749041,2.622882249473867,737.564501029641,253.80033843,7.0,0.0349427,24.0,APO,0.10802956235,0.0825272421,0.21820091412403542,0.32345498065419126,117.70324784114074,0.2916666666666667
20.29,0.2325706875,0,0,24.2700134864,0.1454589656,VENUS,4,0.1095883419,31.4464585168,2.307113717006094,0.7366664329039394,30.76872718667303,0.6075404847954661,4.006686949216722,1279.976301441888,228.9869845718735,1.0,0.240896,5113.0,APO,0.3763072771,0.28747317920000004,0.15163163294158424,0.6401576973383489,166.8512723591099,0.00019557989438685703
27.5,0.008405334,0,0,4.9543427003,0.0111421969,EARTH,69,0.0085387559,19.4164412816,0.9368644045958914,0.1463173976408981,3.300593448737891,0.7997848429730311,1.073943966218752,331.2176982416585,131.6558418772267,2.0,0.00869111,14.0,ATE,0.0136001161,0.0103895642,0.7447174788727503,0.639046750490608,444.64684521057063,0.14285714285714285
28.5,0.0053034072,1,0,7.5360424577,0.4295677101,EARTH,31,0.0038097096,19.9127973065,1.175722718085763,0.2299147950582652,1.972866890997257,0.9054066703117283,1.446038765859798,465.6459091323044,119.8521584609866,6.0,0.00173522,17.0,APO,0.00858109315,0.0065553719,0.6261289058688436,0.20221432976753084,17.543316875343514,0.35294117647058826
22.58,0.0810130488,0,0,4.0912083093,0.1235011743,EARTH,25,0.1124118733,4.5827832386,1.191454991520473,0.1123684260491485,7.476792824028155,1.057573069414916,1.32533691362603,475.0232738213629,74.10479939422834,0.0,0.113148,4764.0,AMO,0.1310818665,0.1001376354,0.7979654520611437,0.8631857557505865,33.12687780086962,0.0
25.4,0.022108281,0,0,17.2627627757,0.3276212395,EARTH,2,0.0233763764,17.2627627757,1.799814820479278,0.4598244839860618,3.352953628034729,0.9722158993819273,2.627413741576628,881.9422786767935,212.9405008107734,8.0,0.0109941,3.0,APO,0.035771950149999995,0.027327338299999997,0.3700277135638833,0.3073385698542913,52.691219903952536,2.6666666666666665
